timestamp,cnt,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Hour
2015-05-02 09:00:00,825,73.5,18.5,2,0,1,0,9
2015-05-02 10:00:00,1185,74.0,27.0,3,0,1,0,10
2015-05-02 11:00:00,1471,72.0,27.0,2,0,1,0,11
2015-05-02 12:00:00,1838,67.0,28.0,2,0,1,0,12
2015-05-02 13:00:00,2030,61.0,28.0,1,0,1,0,13
2015-05-02 14:00:00,2092,63.0,29.0,2,0,1,0,14
2015-05-02 15:00:00,2175,65.0,30.0,3,0,1,0,15
2015-05-02 16:00:00,2004,67.0,29.0,4,0,1,0,16
2015-05-02 17:00:00,1863,72.0,25.0,4,0,1,0,17
2015-05-02 18:00:00,1551,77.0,27.0,4,0,1,0,18
2015-05-02 19:00:00,1122,77.0,25.0,4,0,1,0,19
2015-05-02 20:00:00,847,77.0,27.0,4,0,1,0,20
2015-05-02 21:00:00,594,77.0,23.0,3,0,1,0,21
2015-05-02 22:00:00,325,88.0,22.0,7,0,1,0,22
2015-05-02 23:00:00,272,91.0,20.0,7,0,1,0,23
2015-05-03 00:00:00,318,94.0,17.5,7,0,1,0,0
2015-05-03 01:00:00,330,94.0,15.0,3,0,1,0,1
2015-05-03 02:00:00,274,94.0,17.0,7,0,1,0,2
2015-05-03 03:00:00,171,94.0,17.0,7,0,1,0,3
2015-05-03 04:00:00,56,94.0,16.0,7,0,1,0,4
2015-05-03 05:00:00,63,94.0,15.0,7,0,1,0,5
2015-05-03 06:00:00,193,94.0,18.0,7,0,1,0,6
2015-05-03 07:00:00,138,97.0,14.0,7,0,1,0,7
2015-05-03 08:00:00,216,94.0,13.0,7,0,1,0,8
2015-05-03 09:00:00,289,91.0,15.0,7,0,1,0,9
2015-05-03 10:00:00,589,88.0,18.5,4,0,1,0,10
2015-05-03 11:00:00,915,88.0,20.0,4,0,1,0,11
2015-05-03 12:00:00,1255,83.0,23.0,3,0,1,0,12
2015-05-03 13:00:00,1569,68.5,22.0,3,0,1,0,13
2015-05-03 14:00:00,1827,66.0,25.0,3,0,1,0,14
2015-05-03 15:00:00,2254,56.0,31.5,3,0,1,0,15
2015-05-03 16:00:00,2276,58.0,34.0,3,0,1,0,16
2015-05-03 17:00:00,2213,62.0,29.5,2,0,1,0,17
2015-05-03 18:00:00,2053,61.0,35.0,2,0,1,0,18
2015-05-03 19:00:00,1535,63.0,29.0,3,0,1,0,19
2015-05-03 20:00:00,925,72.0,27.0,3,0,1,0,20
2015-05-03 21:00:00,622,72.0,24.0,3,0,1,0,21
2015-05-03 22:00:00,580,74.5,24.0,3,0,1,0,22
2015-05-03 23:00:00,504,77.0,22.0,3,0,1,0,23
2015-05-04 00:00:00,404,74.5,24.0,4,1,0,0,0
2015-05-04 01:00:00,227,72.0,30.5,3,1,0,0,1
2015-05-04 02:00:00,152,77.0,21.0,7,1,0,0,2
2015-05-04 03:00:00,114,77.0,19.5,2,1,0,0,3
2015-05-04 04:00:00,93,77.0,20.5,3,1,0,0,4
2015-05-04 05:00:00,97,79.5,16.0,3,1,0,0,5
2015-05-04 06:00:00,132,77.0,18.5,3,1,0,0,6
2015-05-04 07:00:00,287,69.5,18.5,3,1,0,0,7
2015-05-04 08:00:00,455,65.0,20.5,3,1,0,0,8
2015-05-04 09:00:00,828,55.0,19.5,2,1,0,0,9
2015-05-04 10:00:00,1385,48.0,19.5,2,1,0,0,10
2015-05-04 11:00:00,1880,48.0,14.0,1,1,0,0,11
2015-05-04 12:00:00,2356,44.0,16.0,1,1,0,0,12
2015-05-04 13:00:00,2980,44.5,18.0,2,1,0,0,13
2015-05-04 14:00:00,3057,47.5,19.5,2,1,0,0,14
2015-05-04 15:00:00,2981,52.0,14.0,2,1,0,0,15
2015-05-04 16:00:00,2933,56.0,14.0,2,1,0,0,16
2015-05-04 17:00:00,2575,61.0,11.0,2,1,0,0,17
2015-05-04 18:00:00,1574,65.5,12.0,2,1,0,0,18
2015-05-04 19:00:00,1151,68.0,16.0,2,1,0,0,19
2015-05-04 20:00:00,448,82.0,18.0,7,1,0,0,20
2015-05-04 21:00:00,267,88.0,22.5,7,1,0,0,21
2015-05-04 22:00:00,290,91.0,27.0,7,1,0,0,22
2015-05-04 23:00:00,129,94.0,21.5,7,1,0,0,23
2015-05-05 00:00:00,50,94.0,19.5,7,0,0,0,0
2015-05-05 01:00:00,48,94.0,19.0,7,0,0,0,1
2015-05-05 02:00:00,29,94.0,15.0,3,0,0,0,2
2015-05-05 03:00:00,29,94.0,7.0,4,0,0,0,3
2015-05-05 04:00:00,35,91.0,13.0,3,0,0,0,4
2015-05-05 05:00:00,106,88.0,15.0,3,0,0,0,5
2015-05-05 06:00:00,590,85.5,20.5,3,0,0,0,6
2015-05-05 07:00:00,1853,85.5,23.0,3,0,0,0,7
2015-05-05 08:00:00,3516,79.5,28.0,3,0,0,0,8
2015-05-05 09:00:00,1876,72.0,39.0,3,0,0,0,9
2015-05-05 10:00:00,806,67.5,38.0,7,0,0,0,10
2015-05-05 11:00:00,832,61.0,38.0,2,0,0,0,11
2015-05-05 12:00:00,1053,45.0,42.5,2,0,0,0,12
2015-05-05 13:00:00,1155,43.5,43.5,2,0,0,0,13
2015-05-05 14:00:00,1053,48.0,44.5,2,0,0,0,14
2015-05-05 15:00:00,1117,48.0,41.5,2,0,0,0,15
2015-05-05 16:00:00,1599,46.5,42.5,2,0,0,0,16
2015-05-05 17:00:00,3302,53.0,43.5,3,0,0,0,17
2015-05-05 18:00:00,3143,55.0,41.0,2,0,0,0,18
2015-05-05 19:00:00,1812,59.0,37.0,2,0,0,0,19
2015-05-05 20:00:00,978,61.0,38.0,2,0,0,0,20
2015-05-05 21:00:00,705,67.0,34.0,2,0,0,0,21
2015-05-05 22:00:00,484,63.0,30.5,2,0,0,0,22
2015-05-05 23:00:00,317,69.5,31.5,3,0,0,0,23
2015-05-06 00:00:00,190,72.0,29.5,2,0,0,0,0
2015-05-06 01:00:00,81,77.0,29.5,7,0,0,0,1
2015-05-06 02:00:00,44,77.0,29.0,2,0,0,0,2
2015-05-06 03:00:00,38,82.0,26.0,7,0,0,0,3
2015-05-06 04:00:00,48,85.0,22.0,7,0,0,0,4
2015-05-06 05:00:00,48,82.0,23.0,7,0,0,0,5
2015-05-06 06:00:00,539,82.0,26.0,2,0,0,0,6
2015-05-06 07:00:00,1809,74.5,28.0,2,0,0,0,7
2015-05-06 08:00:00,3911,72.0,29.0,2,0,0,0,8
2015-05-06 09:00:00,1979,65.0,34.0,2,0,0,0,9
2015-05-06 10:00:00,903,70.0,36.0,7,0,0,0,10
2015-05-06 11:00:00,763,65.5,38.0,7,0,0,0,11
2015-05-06 12:00:00,887,61.0,40.5,7,0,0,0,12
2015-05-06 13:00:00,813,65.0,42.0,7,0,0,0,13
2015-05-06 14:00:00,514,77.0,38.0,7,0,0,0,14
2015-05-06 15:00:00,946,67.5,30.5,2,0,0,0,15
2015-05-06 16:00:00,1260,63.0,38.0,7,0,0,0,16
2015-05-06 17:00:00,2605,67.0,37.0,7,0,0,0,17
2015-05-06 18:00:00,3006,65.0,37.0,2,0,0,0,18
2015-05-06 19:00:00,1371,67.5,29.5,7,0,0,0,19
2015-05-06 20:00:00,1050,61.0,36.0,3,0,0,0,20
2015-05-06 21:00:00,719,65.0,31.5,4,0,0,0,21
2015-05-06 22:00:00,556,63.0,31.5,3,0,0,0,22
2015-05-06 23:00:00,358,67.0,30.5,2,0,0,0,23
2015-05-07 00:00:00,173,67.0,29.0,4,0,0,0,0
2015-05-07 01:00:00,91,72.0,28.0,2,0,0,0,1
2015-05-07 02:00:00,64,74.5,24.0,3,0,0,0,2
2015-05-07 03:00:00,46,74.5,22.0,3,0,0,0,3
2015-05-07 04:00:00,51,77.0,20.0,4,0,0,0,4
2015-05-07 05:00:00,118,77.0,20.0,4,0,0,0,5
2015-05-07 06:00:00,678,79.5,19.5,2,0,0,0,6
2015-05-07 07:00:00,2323,77.0,17.0,2,0,0,0,7
2015-05-07 08:00:00,4098,74.5,16.0,3,0,0,0,8
2015-05-07 09:00:00,2169,69.5,19.5,3,0,0,0,9
2015-05-07 10:00:00,1078,63.0,17.0,2,0,0,0,10
2015-05-07 11:00:00,1048,57.0,17.0,2,0,0,0,11
2015-05-07 12:00:00,1328,55.5,17.0,2,0,0,0,12
2015-05-07 13:00:00,1263,43.5,20.5,2,0,0,0,13
2015-05-07 14:00:00,1172,43.5,24.0,1,0,0,0,14
2015-05-07 15:00:00,1257,48.0,26.0,7,0,0,0,15
2015-05-07 16:00:00,1880,48.0,20.0,2,0,0,0,16
2015-05-07 17:00:00,3434,46.5,20.5,2,0,0,0,17
2015-05-07 18:00:00,3460,43.5,19.0,1,0,0,0,18
2015-05-07 19:00:00,2104,47.5,19.5,1,0,0,0,19
2015-05-07 20:00:00,1277,55.0,17.5,1,0,0,0,20
2015-05-07 21:00:00,918,63.0,16.0,1,0,0,0,21
2015-05-07 22:00:00,630,67.0,11.0,1,0,0,0,22
2015-05-07 23:00:00,484,72.0,11.0,1,0,0,0,23
2015-05-08 00:00:00,260,67.0,11.0,1,0,0,0,0
2015-05-08 01:00:00,143,74.0,10.0,2,0,0,0,1
2015-05-08 02:00:00,123,76.0,9.0,2,0,0,0,2
2015-05-08 03:00:00,65,76.0,8.0,2,0,0,0,3
2015-05-08 04:00:00,71,76.0,6.0,1,0,0,0,4
2015-05-08 05:00:00,115,76.0,5.0,1,0,0,0,5
2015-05-08 06:00:00,629,74.0,2.0,1,0,0,0,6
2015-05-08 07:00:00,1861,72.0,5.0,1,0,0,0,7
2015-05-08 08:00:00,3744,74.5,6.0,3,0,0,0,8
2015-05-08 09:00:00,2149,65.0,7.0,1,0,0,0,9
2015-05-08 10:00:00,1131,63.0,12.0,1,0,0,0,10
2015-05-08 11:00:00,999,55.0,13.0,1,0,0,0,11
2015-05-08 12:00:00,1373,53.5,17.0,1,0,0,0,12
2015-05-08 13:00:00,1370,52.0,18.0,2,0,0,0,13
2015-05-08 14:00:00,1176,59.5,15.0,2,0,0,0,14
2015-05-08 15:00:00,1287,70.0,18.5,2,0,0,0,15
2015-05-08 16:00:00,1499,79.5,17.0,7,0,0,0,16
2015-05-08 17:00:00,2323,70.0,14.0,7,0,0,0,17
2015-05-08 18:00:00,2260,72.5,15.0,2,0,0,0,18
2015-05-08 19:00:00,1475,77.0,15.0,3,0,0,0,19
2015-05-08 20:00:00,1015,82.0,15.0,2,0,0,0,20
2015-05-08 21:00:00,652,82.0,17.0,7,0,0,0,21
2015-05-08 22:00:00,577,82.0,18.0,3,0,0,0,22
2015-05-08 23:00:00,581,79.5,17.0,4,0,0,0,23
2015-05-09 00:00:00,480,77.0,21.0,3,0,1,0,0
2015-05-09 01:00:00,342,77.0,20.0,4,0,1,0,1
2015-05-09 02:00:00,287,79.5,22.0,3,0,1,0,2
2015-05-09 03:00:00,222,79.5,25.0,4,0,1,0,3
2015-05-09 04:00:00,99,74.5,27.0,2,0,1,0,4
2015-05-09 05:00:00,79,74.5,29.0,3,0,1,0,5
2015-05-09 06:00:00,124,69.5,31.0,3,0,1,0,6
2015-05-09 07:00:00,286,69.5,29.5,2,0,1,0,7
2015-05-09 08:00:00,519,69.5,27.0,2,0,1,0,8
2015-05-09 09:00:00,960,59.0,35.0,3,0,1,0,9
2015-05-09 10:00:00,1300,57.0,35.0,3,0,1,0,10
2015-05-09 11:00:00,1634,55.0,30.5,2,0,1,0,11
2015-05-09 12:00:00,1789,59.0,29.0,3,0,1,0,12
2015-05-09 13:00:00,1964,55.5,32.5,7,0,1,0,13
2015-05-09 14:00:00,2277,43.0,32.0,3,0,1,0,14
2015-05-09 15:00:00,2495,41.5,34.0,1,0,1,0,15
2015-05-09 16:00:00,2718,40.0,33.0,1,0,1,0,16
2015-05-09 17:00:00,2500,40.5,31.0,1,0,1,0,17
2015-05-09 18:00:00,2229,43.5,26.0,1,0,1,0,18
2015-05-09 19:00:00,1902,45.0,25.0,1,0,1,0,19
2015-05-09 20:00:00,1323,51.0,19.0,2,0,1,0,20
2015-05-09 21:00:00,908,53.0,14.0,2,0,1,0,21
2015-05-09 22:00:00,738,53.0,12.0,2,0,1,0,22
2015-05-09 23:00:00,635,59.0,11.0,1,0,1,0,23
2015-05-10 00:00:00,563,61.0,11.0,1,0,1,0,0
2015-05-10 01:00:00,490,69.5,8.0,1,0,1,0,1
2015-05-10 02:00:00,393,72.0,6.5,2,0,1,0,2
2015-05-10 03:00:00,232,82.5,11.0,1,0,1,0,3
2015-05-10 04:00:00,168,91.0,14.0,3,0,1,0,4
2015-05-10 05:00:00,98,91.0,4.0,3,0,1,0,5
2015-05-10 06:00:00,122,88.0,5.0,3,0,1,0,6
2015-05-10 07:00:00,240,79.5,9.0,3,0,1,0,7
2015-05-10 08:00:00,384,74.5,15.0,3,0,1,0,8
2015-05-10 09:00:00,895,67.5,17.0,2,0,1,0,9
2015-05-10 10:00:00,1437,59.0,18.0,2,0,1,0,10
2015-05-10 11:00:00,2061,57.5,18.0,2,0,1,0,11
2015-05-10 12:00:00,2576,54.0,20.5,2,0,1,0,12
2015-05-10 13:00:00,2946,52.0,21.0,2,0,1,0,13
2015-05-10 14:00:00,3270,52.5,22.0,2,0,1,0,14
2015-05-10 15:00:00,3112,56.0,22.0,2,0,1,0,15
2015-05-10 16:00:00,3022,56.0,20.5,2,0,1,0,16
2015-05-10 17:00:00,2619,54.0,18.5,2,0,1,0,17
2015-05-10 18:00:00,2687,52.0,19.5,2,0,1,0,18
2015-05-10 19:00:00,1832,57.5,15.0,1,0,1,0,19
2015-05-10 20:00:00,1233,61.0,13.0,1,0,1,0,20
2015-05-10 21:00:00,830,65.5,6.5,1,0,1,0,21
2015-05-10 22:00:00,585,70.0,7.5,1,0,1,0,22
2015-05-10 23:00:00,431,74.5,6.0,1,0,1,0,23
2015-05-11 00:00:00,237,77.0,6.5,1,0,0,0,0
2015-05-11 01:00:00,122,79.5,9.0,1,0,0,0,1
2015-05-11 02:00:00,101,72.0,9.0,1,0,0,0,2
2015-05-11 03:00:00,41,74.5,8.5,1,0,0,0,3
2015-05-11 04:00:00,63,77.0,5.0,1,0,0,0,4
2015-05-11 05:00:00,120,77.0,6.5,1,0,0,0,5
2015-05-11 06:00:00,694,74.5,13.0,1,0,0,0,6
2015-05-11 07:00:00,2218,74.5,18.0,1,0,0,0,7
2015-05-11 08:00:00,4227,72.0,17.5,1,0,0,0,8
2015-05-11 09:00:00,2202,68.0,23.0,1,0,0,0,9
2015-05-11 10:00:00,1091,62.0,24.0,1,0,0,0,10
2015-05-11 11:00:00,1126,56.0,22.0,2,0,0,0,11
2015-05-11 12:00:00,1420,53.0,21.5,2,0,0,0,12
2015-05-11 13:00:00,1384,53.0,22.0,2,0,0,0,13
2015-05-11 14:00:00,1313,51.5,25.0,2,0,0,0,14
2015-05-11 15:00:00,1463,53.0,20.0,2,0,0,0,15
2015-05-11 16:00:00,2027,55.0,21.0,2,0,0,0,16
2015-05-11 17:00:00,4023,58.0,24.0,2,0,0,0,17
2015-05-11 18:00:00,4059,56.0,22.0,2,0,0,0,18
2015-05-11 19:00:00,2405,60.0,20.0,1,0,0,0,19
2015-05-11 20:00:00,1510,64.0,20.0,1,0,0,0,20
2015-05-11 21:00:00,893,61.0,19.0,1,0,0,0,21
2015-05-11 22:00:00,583,63.0,18.5,1,0,0,0,22
2015-05-11 23:00:00,397,57.0,19.0,1,0,0,0,23
2015-05-12 00:00:00,174,59.0,18.5,1,0,0,0,0
2015-05-12 01:00:00,98,65.0,16.0,1,0,0,0,1
2015-05-12 02:00:00,60,67.0,14.0,1,0,0,0,2
2015-05-12 03:00:00,60,69.5,14.0,1,0,0,0,3
2015-05-12 04:00:00,57,74.5,12.0,1,0,0,0,4
2015-05-12 05:00:00,131,77.0,16.0,1,0,0,0,5
2015-05-12 06:00:00,774,74.5,14.0,1,0,0,0,6
2015-05-12 07:00:00,2525,69.5,19.5,2,0,0,0,7
2015-05-12 08:00:00,4413,63.0,22.0,2,0,0,0,8
2015-05-12 09:00:00,1837,67.0,22.0,2,0,0,0,9
2015-05-12 10:00:00,976,61.0,25.0,2,0,0,0,10
2015-05-12 11:00:00,1043,53.0,27.0,2,0,0,0,11
2015-05-12 12:00:00,1336,42.0,28.0,2,0,0,0,12
2015-05-12 13:00:00,1349,43.5,32.0,2,0,0,0,13
2015-05-12 14:00:00,1318,40.0,31.5,2,0,0,0,14
2015-05-12 15:00:00,1361,38.5,35.0,1,0,0,0,15
2015-05-12 16:00:00,2001,42.0,34.0,1,0,0,0,16
2015-05-12 17:00:00,3988,34.0,34.0,1,0,0,0,17
2015-05-12 18:00:00,4103,35.5,31.0,1,0,0,0,18
2015-05-12 19:00:00,2592,34.0,27.0,1,0,0,0,19
2015-05-12 20:00:00,1510,36.0,28.0,1,0,0,0,20
2015-05-12 21:00:00,1045,40.0,21.0,1,0,0,0,21
2015-05-12 22:00:00,681,44.0,20.0,1,0,0,0,22
2015-05-12 23:00:00,388,52.5,16.0,1,0,0,0,23
2015-05-13 00:00:00,184,58.0,11.0,1,0,0,0,0
2015-05-13 01:00:00,97,62.0,11.0,1,0,0,0,1
2015-05-13 02:00:00,76,67.0,12.0,1,0,0,0,2
2015-05-13 03:00:00,42,71.0,12.0,1,0,0,0,3
2015-05-13 04:00:00,44,73.5,14.0,1,0,0,0,4
2015-05-13 05:00:00,137,76.0,11.0,1,0,0,0,5
2015-05-13 06:00:00,765,76.0,8.0,1,0,0,0,6
2015-05-13 07:00:00,2567,69.0,5.5,1,0,0,0,7
2015-05-13 08:00:00,4675,59.0,2.0,1,0,0,0,8
2015-05-13 09:00:00,2411,53.0,6.5,1,0,0,0,9
2015-05-13 10:00:00,1180,45.0,9.0,1,0,0,0,10
2015-05-13 11:00:00,1150,39.5,7.5,1,0,0,0,11
2015-05-13 12:00:00,1550,33.0,7.0,1,0,0,0,12
2015-05-13 13:00:00,1567,32.0,5.5,1,0,0,0,13
2015-05-13 14:00:00,1573,33.5,8.0,1,0,0,0,14
2015-05-13 15:00:00,1699,34.5,9.0,1,0,0,0,15
2015-05-13 16:00:00,2286,35.0,8.5,1,0,0,0,16
2015-05-13 17:00:00,4129,37.5,15.0,1,0,0,0,17
2015-05-13 18:00:00,4207,40.0,14.0,1,0,0,0,18
2015-05-13 19:00:00,2489,57.5,21.0,1,0,0,0,19
2015-05-13 20:00:00,1597,67.5,24.0,1,0,0,0,20
2015-05-13 21:00:00,1041,77.0,24.0,2,0,0,0,21
2015-05-13 22:00:00,755,79.5,19.5,2,0,0,0,22
2015-05-13 23:00:00,478,79.5,15.0,1,0,0,0,23
2015-05-14 00:00:00,235,82.0,15.0,1,0,0,0,0
2015-05-14 01:00:00,134,82.0,16.0,1,0,0,0,1
2015-05-14 02:00:00,52,82.0,15.0,1,0,0,0,2
2015-05-14 03:00:00,54,87.0,19.5,1,0,0,0,3
2015-05-14 04:00:00,48,87.0,17.0,1,0,0,0,4
2015-05-14 05:00:00,110,84.5,18.0,2,0,0,0,5
2015-05-14 06:00:00,727,84.5,17.0,2,0,0,0,6
2015-05-14 07:00:00,2085,74.5,25.0,2,0,0,0,7
2015-05-14 08:00:00,3612,77.0,28.5,7,0,0,0,8
2015-05-14 09:00:00,2037,72.0,28.0,2,0,0,0,9
2015-05-14 10:00:00,545,74.5,29.0,7,0,0,0,10
2015-05-14 11:00:00,365,77.0,30.5,7,0,0,0,11
2015-05-14 12:00:00,520,77.0,32.0,7,0,0,0,12
2015-05-14 13:00:00,321,85.0,35.0,7,0,0,0,13
2015-05-14 14:00:00,203,91.0,27.5,7,0,0,0,14
2015-05-14 15:00:00,248,88.0,23.0,7,0,0,0,15
2015-05-14 16:00:00,485,91.0,21.0,7,0,0,0,16
2015-05-14 17:00:00,851,88.0,21.0,7,0,0,0,17
2015-05-14 18:00:00,1008,88.0,17.0,7,0,0,0,18
2015-05-14 19:00:00,613,94.0,17.0,7,0,0,0,19
2015-05-14 20:00:00,573,94.0,16.0,7,0,0,0,20
2015-05-14 21:00:00,355,94.0,15.0,7,0,0,0,21
2015-05-14 22:00:00,239,91.0,14.0,7,0,0,0,22
2015-05-14 23:00:00,189,94.0,16.0,7,0,0,0,23
2015-05-15 00:00:00,94,94.0,17.0,7,0,0,0,0
2015-05-15 01:00:00,32,94.0,14.0,7,0,0,0,1
2015-05-15 02:00:00,31,87.0,12.0,4,0,0,0,2
2015-05-15 03:00:00,41,84.5,11.0,7,0,0,0,3
2015-05-15 04:00:00,51,82.0,10.0,7,0,0,0,4
2015-05-15 05:00:00,101,82.0,12.0,4,0,0,0,5
2015-05-15 06:00:00,590,79.0,12.0,3,0,0,0,6
2015-05-15 07:00:00,1985,71.0,16.0,3,0,0,0,7
2015-05-15 08:00:00,4101,64.5,14.0,2,0,0,0,8
2015-05-15 09:00:00,2262,62.0,11.0,2,0,0,0,9
2015-05-15 10:00:00,1246,63.0,8.0,2,0,0,0,10
2015-05-15 11:00:00,1257,60.5,14.0,3,0,0,0,11
2015-05-15 12:00:00,1565,60.5,11.0,3,0,0,0,12
2015-05-15 13:00:00,1578,59.0,13.0,3,0,0,0,13
2015-05-15 14:00:00,1462,57.0,11.0,3,0,0,0,14
2015-05-15 15:00:00,1626,53.0,9.0,2,0,0,0,15
2015-05-15 16:00:00,2185,50.0,12.0,2,0,0,0,16
2015-05-15 17:00:00,3848,53.5,16.0,2,0,0,0,17
2015-05-15 18:00:00,3203,57.0,18.0,2,0,0,0,18
2015-05-15 19:00:00,1970,59.0,18.5,3,0,0,0,19
2015-05-15 20:00:00,1281,63.0,18.0,2,0,0,0,20
2015-05-15 21:00:00,774,72.0,18.0,7,0,0,0,21
2015-05-15 22:00:00,520,79.5,21.0,7,0,0,0,22
2015-05-15 23:00:00,540,82.0,21.0,7,0,0,0,23
2015-05-16 00:00:00,228,82.0,18.5,7,0,1,0,0
2015-05-16 01:00:00,197,79.5,16.0,2,0,1,0,1
2015-05-16 02:00:00,270,77.0,24.0,7,0,1,0,2
2015-05-16 03:00:00,204,77.0,21.0,3,0,1,0,3
2015-05-16 04:00:00,121,82.0,20.0,4,0,1,0,4
2015-05-16 05:00:00,86,82.0,18.0,4,0,1,0,5
2015-05-16 06:00:00,111,82.0,18.0,3,0,1,0,6
2015-05-16 07:00:00,290,82.0,17.0,3,0,1,0,7
2015-05-16 08:00:00,559,79.5,14.0,3,0,1,0,8
2015-05-16 09:00:00,1043,65.5,22.5,2,0,1,0,9
2015-05-16 10:00:00,1497,55.5,28.0,3,0,1,0,10
2015-05-16 11:00:00,1959,48.5,22.0,2,0,1,0,11
2015-05-16 12:00:00,2353,52.0,23.0,2,0,1,0,12
2015-05-16 13:00:00,2740,47.0,23.0,2,0,1,0,13
2015-05-16 14:00:00,2835,43.0,22.0,2,0,1,0,14
2015-05-16 15:00:00,3025,44.0,22.0,1,0,1,0,15
2015-05-16 16:00:00,3039,40.0,22.0,1,0,1,0,16
2015-05-16 17:00:00,3140,40.0,18.0,1,0,1,0,17
2015-05-16 18:00:00,2752,41.0,22.0,1,0,1,0,18
2015-05-16 19:00:00,2197,43.5,21.0,1,0,1,0,19
2015-05-16 20:00:00,1437,43.5,19.0,1,0,1,0,20
2015-05-16 21:00:00,958,48.0,15.0,1,0,1,0,21
2015-05-16 22:00:00,751,49.5,16.0,1,0,1,0,22
2015-05-16 23:00:00,734,53.0,16.0,1,0,1,0,23
2015-05-17 00:00:00,608,52.5,13.0,1,0,1,0,0
2015-05-17 01:00:00,457,56.0,13.0,1,0,1,0,1
2015-05-17 02:00:00,294,56.0,12.0,1,0,1,0,2
2015-05-17 03:00:00,182,64.5,11.0,1,0,1,0,3
2015-05-17 04:00:00,113,71.5,12.0,1,0,1,0,4
2015-05-17 05:00:00,111,76.0,12.0,1,0,1,0,5
2015-05-17 06:00:00,136,82.0,12.0,1,0,1,0,6
2015-05-17 07:00:00,247,74.0,14.0,1,0,1,0,7
2015-05-17 08:00:00,405,69.5,15.0,1,0,1,0,8
2015-05-17 09:00:00,1012,53.0,18.5,2,0,1,0,9
2015-05-17 10:00:00,1510,45.0,26.0,2,0,1,0,10
2015-05-17 11:00:00,2205,45.0,21.0,1,0,1,0,11
2015-05-17 12:00:00,2806,42.0,21.5,2,0,1,0,12
2015-05-17 13:00:00,3122,45.0,23.0,2,0,1,0,13
2015-05-17 14:00:00,3063,41.0,22.0,1,0,1,0,14
2015-05-17 15:00:00,3124,39.5,22.0,1,0,1,0,15
2015-05-17 16:00:00,2799,43.5,24.0,1,0,1,0,16
2015-05-17 17:00:00,2520,43.5,21.0,3,0,1,0,17
2015-05-17 18:00:00,2233,45.0,17.0,2,0,1,0,18
2015-05-17 19:00:00,1627,51.5,18.0,3,0,1,0,19
2015-05-17 20:00:00,1075,57.0,17.0,1,0,1,0,20
2015-05-17 21:00:00,757,59.0,20.0,1,0,1,0,21
2015-05-17 22:00:00,575,69.5,15.0,1,0,1,0,22
2015-05-17 23:00:00,342,72.0,12.0,2,0,1,0,23
2015-05-18 00:00:00,224,72.0,15.0,2,0,0,0,0
2015-05-18 01:00:00,120,72.0,16.0,2,0,0,0,1
2015-05-18 02:00:00,97,77.0,15.0,2,0,0,0,2
2015-05-18 03:00:00,43,79.5,12.0,2,0,0,0,3
2015-05-18 04:00:00,41,79.0,14.0,4,0,0,0,4
2015-05-18 05:00:00,121,76.0,16.0,3,0,0,0,5
2015-05-18 06:00:00,640,74.0,16.0,3,0,0,0,6
2015-05-18 07:00:00,1839,74.5,18.5,7,0,0,0,7
2015-05-18 08:00:00,3107,82.0,20.5,7,0,0,0,8
2015-05-18 09:00:00,1082,88.0,23.0,7,0,0,0,9
2015-05-18 10:00:00,470,91.0,22.0,7,0,0,0,10
2015-05-18 11:00:00,316,94.0,31.0,7,0,0,0,11
2015-05-18 12:00:00,456,82.0,29.0,7,0,0,0,12
2015-05-18 13:00:00,746,70.0,38.0,2,0,0,0,13
2015-05-18 14:00:00,770,57.0,46.0,3,0,0,0,14
2015-05-18 15:00:00,1039,57.0,28.5,3,0,0,0,15
2015-05-18 16:00:00,1579,48.0,30.5,2,0,0,0,16
2015-05-18 17:00:00,3508,45.0,36.0,1,0,0,0,17
2015-05-18 18:00:00,3361,42.0,30.5,1,0,0,0,18
2015-05-18 19:00:00,1987,46.0,34.0,2,0,0,0,19
2015-05-18 20:00:00,1188,47.5,29.5,2,0,0,0,20
2015-05-18 21:00:00,742,56.0,30.5,1,0,0,0,21
2015-05-18 22:00:00,520,62.5,28.0,2,0,0,0,22
2015-05-18 23:00:00,292,67.0,23.0,2,0,0,0,23
2015-05-19 00:00:00,148,69.0,21.5,2,0,0,0,0
2015-05-19 01:00:00,83,71.0,21.5,1,0,0,0,1
2015-05-19 02:00:00,59,71.0,24.0,1,0,0,0,2
2015-05-19 03:00:00,46,73.5,28.0,1,0,0,0,3
2015-05-19 04:00:00,44,73.5,26.0,1,0,0,0,4
2015-05-19 05:00:00,149,79.0,23.0,1,0,0,0,5
2015-05-19 06:00:00,736,71.0,27.0,2,0,0,0,6
2015-05-19 07:00:00,2382,67.0,27.0,2,0,0,0,7
2015-05-19 08:00:00,4379,62.0,29.0,2,0,0,0,8
2015-05-19 09:00:00,2110,56.0,28.0,2,0,0,0,9
2015-05-19 10:00:00,991,54.5,27.0,2,0,0,0,10
2015-05-19 11:00:00,831,48.0,27.0,7,0,0,0,11
2015-05-19 12:00:00,1061,62.5,27.5,7,0,0,0,12
2015-05-19 13:00:00,1140,51.0,21.5,7,0,0,0,13
2015-05-19 14:00:00,774,69.0,19.5,10,0,0,0,14
2015-05-19 15:00:00,958,54.5,18.5,7,0,0,0,15
2015-05-19 16:00:00,1496,55.0,21.5,7,0,0,0,16
2015-05-19 17:00:00,3181,51.5,27.0,7,0,0,0,17
