DateTime,Junction,Vehicles,ID,DayOfWeek,Hour
2016-01-21 23:00:00,1,30,20160121231,3,23
2016-01-22 00:00:00,1,25,20160122001,4,0
2016-01-22 01:00:00,1,25,20160122011,4,1
2016-01-22 02:00:00,1,21,20160122021,4,2
2016-01-22 03:00:00,1,17,20160122031,4,3
2016-01-22 04:00:00,1,16,20160122041,4,4
2016-01-22 05:00:00,1,13,20160122051,4,5
2016-01-22 06:00:00,1,13,20160122061,4,6
2016-01-22 07:00:00,1,15,20160122071,4,7
2016-01-22 08:00:00,1,20,20160122081,4,8
2016-01-22 09:00:00,1,29,20160122091,4,9
2016-01-22 10:00:00,1,39,20160122101,4,10
2016-01-22 11:00:00,1,39,20160122111,4,11
2016-01-22 12:00:00,1,41,20160122121,4,12
2016-01-22 13:00:00,1,32,20160122131,4,13
2016-01-22 14:00:00,1,34,20160122141,4,14
2016-01-22 15:00:00,1,35,20160122151,4,15
2016-01-22 16:00:00,1,33,20160122161,4,16
2016-01-22 17:00:00,1,30,20160122171,4,17
2016-01-22 18:00:00,1,31,20160122181,4,18
2016-01-22 19:00:00,1,35,20160122191,4,19
2016-01-22 20:00:00,1,31,20160122201,4,20
2016-01-22 21:00:00,1,34,20160122211,4,21
2016-01-22 22:00:00,1,30,20160122221,4,22
2016-01-22 23:00:00,1,26,20160122231,4,23
2016-01-23 00:00:00,1,27,20160123001,5,0
2016-01-23 01:00:00,1,31,20160123011,5,1
2016-01-23 02:00:00,1,24,20160123021,5,2
2016-01-23 03:00:00,1,16,20160123031,5,3
2016-01-23 04:00:00,1,16,20160123041,5,4
2016-01-23 05:00:00,1,15,20160123051,5,5
2016-01-23 06:00:00,1,14,20160123061,5,6
2016-01-23 07:00:00,1,14,20160123071,5,7
2016-01-23 08:00:00,1,15,20160123081,5,8
2016-01-23 09:00:00,1,19,20160123091,5,9
2016-01-23 10:00:00,1,25,20160123101,5,10
2016-01-23 11:00:00,1,23,20160123111,5,11
2016-01-23 12:00:00,1,20,20160123121,5,12
2016-01-23 13:00:00,1,21,20160123131,5,13
2016-01-23 14:00:00,1,19,20160123141,5,14
2016-01-23 15:00:00,1,22,20160123151,5,15
2016-01-23 16:00:00,1,20,20160123161,5,16
2016-01-23 17:00:00,1,19,20160123171,5,17
2016-01-23 18:00:00,1,20,20160123181,5,18
2016-01-23 19:00:00,1,26,20160123191,5,19
2016-01-23 20:00:00,1,27,20160123201,5,20
2016-01-23 21:00:00,1,22,20160123211,5,21
2016-01-23 22:00:00,1,22,20160123221,5,22
2016-01-23 23:00:00,1,23,20160123231,5,23
2016-01-24 00:00:00,1,19,20160124001,6,0
2016-01-24 01:00:00,1,20,20160124011,6,1
2016-01-24 02:00:00,1,17,20160124021,6,2
2016-01-24 03:00:00,1,14,20160124031,6,3
2016-01-24 04:00:00,1,14,20160124041,6,4
2016-01-24 05:00:00,1,12,20160124051,6,5
2016-01-24 06:00:00,1,11,20160124061,6,6
2016-01-24 07:00:00,1,14,20160124071,6,7
2016-01-24 08:00:00,1,12,20160124081,6,8
2016-01-24 09:00:00,1,16,20160124091,6,9
2016-01-24 10:00:00,1,16,20160124101,6,10
2016-01-24 11:00:00,1,23,20160124111,6,11
2016-01-24 12:00:00,1,24,20160124121,6,12
2016-01-24 13:00:00,1,19,20160124131,6,13
2016-01-24 14:00:00,1,21,20160124141,6,14
2016-01-24 15:00:00,1,17,20160124151,6,15
2016-01-24 16:00:00,1,18,20160124161,6,16
2016-01-24 17:00:00,1,19,20160124171,6,17
2016-01-24 18:00:00,1,24,20160124181,6,18
2016-01-24 19:00:00,1,23,20160124191,6,19
2016-01-24 20:00:00,1,21,20160124201,6,20
2016-01-24 21:00:00,1,23,20160124211,6,21
2016-01-24 22:00:00,1,25,20160124221,6,22
2016-01-24 23:00:00,1,27,20160124231,6,23
2016-01-25 00:00:00,1,23,20160125001,0,0
2016-01-25 01:00:00,1,19,20160125011,0,1
2016-01-25 02:00:00,1,18,20160125021,0,2
2016-01-25 03:00:00,1,16,20160125031,0,3
2016-01-25 04:00:00,1,13,20160125041,0,4
2016-01-25 05:00:00,1,12,20160125051,0,5
2016-01-25 06:00:00,1,15,20160125061,0,6
2016-01-25 07:00:00,1,17,20160125071,0,7
2016-01-25 08:00:00,1,19,20160125081,0,8
2016-01-25 09:00:00,1,21,20160125091,0,9
2016-01-25 10:00:00,1,32,20160125101,0,10
2016-01-25 11:00:00,1,33,20160125111,0,11
2016-01-25 12:00:00,1,32,20160125121,0,12
2016-01-25 13:00:00,1,31,20160125131,0,13
2016-01-25 14:00:00,1,33,20160125141,0,14
2016-01-25 15:00:00,1,35,20160125151,0,15
2016-01-25 16:00:00,1,34,20160125161,0,16
2016-01-25 17:00:00,1,34,20160125171,0,17
2016-01-25 18:00:00,1,32,20160125181,0,18
2016-01-25 19:00:00,1,31,20160125191,0,19
2016-01-25 20:00:00,1,31,20160125201,0,20
2016-01-25 21:00:00,1,27,20160125211,0,21
2016-01-25 22:00:00,1,31,20160125221,0,22
2016-01-25 23:00:00,1,27,20160125231,0,23
2016-01-26 00:00:00,1,27,20160126001,1,0
2016-01-26 01:00:00,1,27,20160126011,1,1
2016-01-26 02:00:00,1,21,20160126021,1,2
2016-01-26 03:00:00,1,18,20160126031,1,3
2016-01-26 04:00:00,1,14,20160126041,1,4
2016-01-26 05:00:00,1,15,20160126051,1,5
2016-01-26 06:00:00,1,17,20160126061,1,6
2016-01-26 07:00:00,1,17,20160126071,1,7
2016-01-26 08:00:00,1,17,20160126081,1,8
2016-01-26 09:00:00,1,21,20160126091,1,9
2016-01-26 10:00:00,1,29,20160126101,1,10
2016-01-26 11:00:00,1,30,20160126111,1,11
2016-01-26 12:00:00,1,31,20160126121,1,12
2016-01-26 13:00:00,1,26,20160126131,1,13
2016-01-26 14:00:00,1,23,20160126141,1,14
2016-01-26 15:00:00,1,27,20160126151,1,15
2016-01-26 16:00:00,1,28,20160126161,1,16
2016-01-26 17:00:00,1,24,20160126171,1,17
2016-01-26 18:00:00,1,30,20160126181,1,18
2016-01-26 19:00:00,1,30,20160126191,1,19
2016-01-26 20:00:00,1,31,20160126201,1,20
2016-01-26 21:00:00,1,34,20160126211,1,21
2016-01-26 22:00:00,1,34,20160126221,1,22
2016-01-26 23:00:00,1,30,20160126231,1,23
2016-01-27 00:00:00,1,29,20160127001,2,0
2016-01-27 01:00:00,1,27,20160127011,2,1
2016-01-27 02:00:00,1,21,20160127021,2,2
2016-01-27 03:00:00,1,21,20160127031,2,3
2016-01-27 04:00:00,1,14,20160127041,2,4
2016-01-27 05:00:00,1,14,20160127051,2,5
2016-01-27 06:00:00,1,14,20160127061,2,6
2016-01-27 07:00:00,1,17,20160127071,2,7
2016-01-27 08:00:00,1,19,20160127081,2,8
2016-01-27 09:00:00,1,38,20160127091,2,9
2016-01-27 10:00:00,1,50,20160127101,2,10
2016-01-27 11:00:00,1,47,20160127111,2,11
2016-01-27 12:00:00,1,44,20160127121,2,12
2016-01-27 13:00:00,1,37,20160127131,2,13
2016-01-27 14:00:00,1,42,20160127141,2,14
2016-01-27 15:00:00,1,37,20160127151,2,15
2016-01-27 16:00:00,1,36,20160127161,2,16
2016-01-27 17:00:00,1,36,20160127171,2,17
2016-01-27 18:00:00,1,32,20160127181,2,18
2016-01-27 19:00:00,1,40,20160127191,2,19
2016-01-27 20:00:00,1,38,20160127201,2,20
2016-01-27 21:00:00,1,36,20160127211,2,21
2016-01-27 22:00:00,1,37,20160127221,2,22
2016-01-27 23:00:00,1,36,20160127231,2,23
2016-01-28 00:00:00,1,30,20160128001,3,0
2016-01-28 01:00:00,1,26,20160128011,3,1
2016-01-28 02:00:00,1,23,20160128021,3,2
2016-01-28 03:00:00,1,21,20160128031,3,3
2016-01-28 04:00:00,1,17,20160128041,3,4
2016-01-28 05:00:00,1,15,20160128051,3,5
2016-01-28 06:00:00,1,16,20160128061,3,6
2016-01-28 07:00:00,1,18,20160128071,3,7
2016-01-28 08:00:00,1,21,20160128081,3,8
2016-01-28 09:00:00,1,22,20160128091,3,9
2016-01-28 10:00:00,1,31,20160128101,3,10
2016-01-28 11:00:00,1,33,20160128111,3,11
2016-01-28 12:00:00,1,41,20160128121,3,12
2016-01-28 13:00:00,1,35,20160128131,3,13
2016-01-28 14:00:00,1,36,20160128141,3,14
2016-01-28 15:00:00,1,37,20160128151,3,15
2016-01-28 16:00:00,1,34,20160128161,3,16
2016-01-28 17:00:00,1,36,20160128171,3,17
2016-01-28 18:00:00,1,36,20160128181,3,18
2016-01-28 19:00:00,1,36,20160128191,3,19
2016-01-28 20:00:00,1,39,20160128201,3,20
2016-01-28 21:00:00,1,36,20160128211,3,21
2016-01-28 22:00:00,1,37,20160128221,3,22
2016-01-28 23:00:00,1,34,20160128231,3,23
2016-01-29 00:00:00,1,29,20160129001,4,0
2016-01-29 01:00:00,1,29,20160129011,4,1
2016-01-29 02:00:00,1,21,20160129021,4,2
2016-01-29 03:00:00,1,22,20160129031,4,3
2016-01-29 04:00:00,1,16,20160129041,4,4
2016-01-29 05:00:00,1,15,20160129051,4,5
2016-01-29 06:00:00,1,15,20160129061,4,6
2016-01-29 07:00:00,1,17,20160129071,4,7
2016-01-29 08:00:00,1,18,20160129081,4,8
2016-01-29 09:00:00,1,31,20160129091,4,9
2016-01-29 10:00:00,1,35,20160129101,4,10
2016-01-29 11:00:00,1,36,20160129111,4,11
2016-01-29 12:00:00,1,38,20160129121,4,12
2016-01-29 13:00:00,1,31,20160129131,4,13
2016-01-29 14:00:00,1,33,20160129141,4,14
2016-01-29 15:00:00,1,35,20160129151,4,15
2016-01-29 16:00:00,1,31,20160129161,4,16
2016-01-29 17:00:00,1,26,20160129171,4,17
2016-01-29 18:00:00,1,34,20160129181,4,18
2016-01-29 19:00:00,1,35,20160129191,4,19
2016-01-29 20:00:00,1,36,20160129201,4,20
2016-01-29 21:00:00,1,33,20160129211,4,21
2016-01-29 22:00:00,1,30,20160129221,4,22
2016-01-29 23:00:00,1,32,20160129231,4,23
2016-01-30 00:00:00,1,27,20160130001,5,0
2016-01-30 01:00:00,1,25,20160130011,5,1
2016-01-30 02:00:00,1,21,20160130021,5,2
2016-01-30 03:00:00,1,15,20160130031,5,3
2016-01-30 04:00:00,1,18,20160130041,5,4
2016-01-30 05:00:00,1,16,20160130051,5,5
2016-01-30 06:00:00,1,10,20160130061,5,6
2016-01-30 07:00:00,1,15,20160130071,5,7
2016-01-30 08:00:00,1,16,20160130081,5,8
2016-01-30 09:00:00,1,15,20160130091,5,9
2016-01-30 10:00:00,1,24,20160130101,5,10
2016-01-30 11:00:00,1,25,20160130111,5,11
2016-01-30 12:00:00,1,24,20160130121,5,12
2016-01-30 13:00:00,1,18,20160130131,5,13
2016-01-30 14:00:00,1,24,20160130141,5,14
2016-01-30 15:00:00,1,17,20160130151,5,15
2016-01-30 16:00:00,1,22,20160130161,5,16
2016-01-30 17:00:00,1,22,20160130171,5,17
2016-01-30 18:00:00,1,22,20160130181,5,18
2016-01-30 19:00:00,1,29,20160130191,5,19
2016-01-30 20:00:00,1,30,20160130201,5,20
2016-01-30 21:00:00,1,28,20160130211,5,21
2016-01-30 22:00:00,1,30,20160130221,5,22
2016-01-30 23:00:00,1,30,20160130231,5,23
2016-01-31 00:00:00,1,27,20160131001,6,0
2016-01-31 01:00:00,1,21,20160131011,6,1
2016-01-31 02:00:00,1,19,20160131021,6,2
2016-01-31 03:00:00,1,16,20160131031,6,3
2016-01-31 04:00:00,1,14,20160131041,6,4
2016-01-31 05:00:00,1,13,20160131051,6,5
2016-01-31 06:00:00,1,11,20160131061,6,6
2016-01-31 07:00:00,1,10,20160131071,6,7
2016-01-31 08:00:00,1,13,20160131081,6,8
2016-01-31 09:00:00,1,17,20160131091,6,9
2016-01-31 10:00:00,1,21,20160131101,6,10
2016-01-31 11:00:00,1,21,20160131111,6,11
2016-01-31 12:00:00,1,22,20160131121,6,12
2016-01-31 13:00:00,1,19,20160131131,6,13
2016-01-31 14:00:00,1,19,20160131141,6,14
2016-01-31 15:00:00,1,19,20160131151,6,15
2016-01-31 16:00:00,1,21,20160131161,6,16
2016-01-31 17:00:00,1,19,20160131171,6,17
2016-01-31 18:00:00,1,20,20160131181,6,18
2016-01-31 19:00:00,1,29,20160131191,6,19
2016-01-31 20:00:00,1,27,20160131201,6,20
2016-01-31 21:00:00,1,29,20160131211,6,21
2016-01-31 22:00:00,1,26,20160131221,6,22
2016-01-31 23:00:00,1,27,20160131231,6,23
2016-02-01 00:00:00,1,27,20160201001,0,0
2016-02-01 01:00:00,1,19,20160201011,0,1
2016-02-01 02:00:00,1,21,20160201021,0,2
2016-02-01 03:00:00,1,17,20160201031,0,3
2016-02-01 04:00:00,1,12,20160201041,0,4
2016-02-01 05:00:00,1,15,20160201051,0,5
2016-02-01 06:00:00,1,12,20160201061,0,6
2016-02-01 07:00:00,1,17,20160201071,0,7
2016-02-01 08:00:00,1,19,20160201081,0,8
2016-02-01 09:00:00,1,22,20160201091,0,9
2016-02-01 10:00:00,1,38,20160201101,0,10
2016-02-01 11:00:00,1,46,20160201111,0,11
2016-02-01 12:00:00,1,40,20160201121,0,12
2016-02-01 13:00:00,1,35,20160201131,0,13
2016-02-01 14:00:00,1,40,20160201141,0,14
2016-02-01 15:00:00,1,38,20160201151,0,15
2016-02-01 16:00:00,1,36,20160201161,0,16
2016-02-01 17:00:00,1,35,20160201171,0,17
2016-02-01 18:00:00,1,38,20160201181,0,18
2016-02-01 19:00:00,1,41,20160201191,0,19
2016-02-01 20:00:00,1,39,20160201201,0,20
2016-02-01 21:00:00,1,35,20160201211,0,21
2016-02-01 22:00:00,1,40,20160201221,0,22
2016-02-01 23:00:00,1,35,20160201231,0,23
2016-02-02 00:00:00,1,34,20160202001,1,0
2016-02-02 01:00:00,1,31,20160202011,1,1
2016-02-02 02:00:00,1,24,20160202021,1,2
2016-02-02 03:00:00,1,23,20160202031,1,3
2016-02-02 04:00:00,1,18,20160202041,1,4
2016-02-02 05:00:00,1,14,20160202051,1,5
2016-02-02 06:00:00,1,17,20160202061,1,6
2016-02-02 07:00:00,1,19,20160202071,1,7
2016-02-02 08:00:00,1,19,20160202081,1,8
2016-02-02 09:00:00,1,23,20160202091,1,9
2016-02-02 10:00:00,1,37,20160202101,1,10
2016-02-02 11:00:00,1,36,20160202111,1,11
2016-02-02 12:00:00,1,34,20160202121,1,12
2016-02-02 13:00:00,1,34,20160202131,1,13
2016-02-02 14:00:00,1,38,20160202141,1,14
2016-02-02 15:00:00,1,39,20160202151,1,15
2016-02-02 16:00:00,1,31,20160202161,1,16
2016-02-02 17:00:00,1,36,20160202171,1,17
2016-02-02 18:00:00,1,37,20160202181,1,18
2016-02-02 19:00:00,1,40,20160202191,1,19
2016-02-02 20:00:00,1,37,20160202201,1,20
2016-02-02 21:00:00,1,37,20160202211,1,21
2016-02-02 22:00:00,1,36,20160202221,1,22
2016-02-02 23:00:00,1,35,20160202231,1,23
2016-02-03 00:00:00,1,34,20160203001,2,0
2016-02-03 01:00:00,1,28,20160203011,2,1
2016-02-03 02:00:00,1,22,20160203021,2,2
2016-02-03 03:00:00,1,22,20160203031,2,3
2016-02-03 04:00:00,1,15,20160203041,2,4
2016-02-03 05:00:00,1,15,20160203051,2,5
2016-02-03 06:00:00,1,17,20160203061,2,6
2016-02-03 07:00:00,1,20,20160203071,2,7
2016-02-03 08:00:00,1,22,20160203081,2,8
2016-02-03 09:00:00,1,26,20160203091,2,9
2016-02-03 10:00:00,1,32,20160203101,2,10
2016-02-03 11:00:00,1,47,20160203111,2,11
2016-02-03 12:00:00,1,47,20160203121,2,12
2016-02-03 13:00:00,1,41,20160203131,2,13
2016-02-03 14:00:00,1,38,20160203141,2,14
2016-02-03 15:00:00,1,37,20160203151,2,15
2016-02-03 16:00:00,1,38,20160203161,2,16
2016-02-03 17:00:00,1,39,20160203171,2,17
2016-02-03 18:00:00,1,34,20160203181,2,18
2016-02-03 19:00:00,1,38,20160203191,2,19
2016-02-03 20:00:00,1,37,20160203201,2,20
2016-02-03 21:00:00,1,38,20160203211,2,21
2016-02-03 22:00:00,1,39,20160203221,2,22
2016-02-03 23:00:00,1,32,20160203231,2,23
2016-02-04 00:00:00,1,32,20160204001,3,0
2016-02-04 01:00:00,1,29,20160204011,3,1
2016-02-04 02:00:00,1,23,20160204021,3,2
2016-02-04 03:00:00,1,21,20160204031,3,3
2016-02-04 04:00:00,1,18,20160204041,3,4
2016-02-04 05:00:00,1,20,20160204051,3,5
2016-02-04 06:00:00,1,15,20160204061,3,6
2016-02-04 07:00:00,1,21,20160204071,3,7
2016-02-04 08:00:00,1,17,20160204081,3,8
2016-02-04 09:00:00,1,23,20160204091,3,9
2016-02-04 10:00:00,1,33,20160204101,3,10
2016-02-04 11:00:00,1,33,20160204111,3,11
2016-02-04 12:00:00,1,39,20160204121,3,12
2016-02-04 13:00:00,1,32,20160204131,3,13
2016-02-04 14:00:00,1,37,20160204141,3,14
2016-02-04 15:00:00,1,35,20160204151,3,15
2016-02-04 16:00:00,1,32,20160204161,3,16
2016-02-04 17:00:00,1,35,20160204171,3,17
2016-02-04 18:00:00,1,37,20160204181,3,18
2016-02-04 19:00:00,1,36,20160204191,3,19
2016-02-04 20:00:00,1,33,20160204201,3,20
2016-02-04 21:00:00,1,34,20160204211,3,21
2016-02-04 22:00:00,1,33,20160204221,3,22
2016-02-04 23:00:00,1,29,20160204231,3,23
2016-02-05 00:00:00,1,32,20160205001,4,0
2016-02-05 01:00:00,1,34,20160205011,4,1
2016-02-05 02:00:00,1,24,20160205021,4,2
2016-02-05 03:00:00,1,21,20160205031,4,3
2016-02-05 04:00:00,1,19,20160205041,4,4
2016-02-05 05:00:00,1,18,20160205051,4,5
2016-02-05 06:00:00,1,14,20160205061,4,6
2016-02-05 07:00:00,1,15,20160205071,4,7
2016-02-05 08:00:00,1,19,20160205081,4,8
2016-02-05 09:00:00,1,24,20160205091,4,9
2016-02-05 10:00:00,1,29,20160205101,4,10
2016-02-05 11:00:00,1,33,20160205111,4,11
2016-02-05 12:00:00,1,33,20160205121,4,12
2016-02-05 13:00:00,1,36,20160205131,4,13
2016-02-05 14:00:00,1,35,20160205141,4,14
2016-02-05 15:00:00,1,34,20160205151,4,15
2016-02-05 16:00:00,1,33,20160205161,4,16
2016-02-05 17:00:00,1,28,20160205171,4,17
2016-02-05 18:00:00,1,33,20160205181,4,18
2016-02-05 19:00:00,1,33,20160205191,4,19
2016-02-05 20:00:00,1,32,20160205201,4,20
2016-02-05 21:00:00,1,31,20160205211,4,21
2016-02-05 22:00:00,1,31,20160205221,4,22
2016-02-05 23:00:00,1,31,20160205231,4,23
2016-02-06 00:00:00,1,30,20160206001,5,0
2016-02-06 01:00:00,1,27,20160206011,5,1
2016-02-06 02:00:00,1,23,20160206021,5,2
2016-02-06 03:00:00,1,22,20160206031,5,3
2016-02-06 04:00:00,1,14,20160206041,5,4
2016-02-06 05:00:00,1,13,20160206051,5,5
2016-02-06 06:00:00,1,14,20160206061,5,6
2016-02-06 07:00:00,1,18,20160206071,5,7
2016-02-06 08:00:00,1,13,20160206081,5,8
2016-02-06 09:00:00,1,20,20160206091,5,9
2016-02-06 10:00:00,1,24,20160206101,5,10
2016-02-06 11:00:00,1,20,20160206111,5,11
2016-02-06 12:00:00,1,26,20160206121,5,12
2016-02-06 13:00:00,1,21,20160206131,5,13
2016-02-06 14:00:00,1,20,20160206141,5,14
2016-02-06 15:00:00,1,23,20160206151,5,15
2016-02-06 16:00:00,1,26,20160206161,5,16
2016-02-06 17:00:00,1,25,20160206171,5,17
2016-02-06 18:00:00,1,32,20160206181,5,18
2016-02-06 19:00:00,1,35,20160206191,5,19
2016-02-06 20:00:00,1,32,20160206201,5,20
2016-02-06 21:00:00,1,32,20160206211,5,21
2016-02-06 22:00:00,1,30,20160206221,5,22
2016-02-06 23:00:00,1,25,20160206231,5,23
2016-02-07 00:00:00,1,28,20160207001,6,0
2016-02-07 01:00:00,1,26,20160207011,6,1
2016-02-07 02:00:00,1,17,20160207021,6,2
2016-02-07 03:00:00,1,17,20160207031,6,3
2016-02-07 04:00:00,1,14,20160207041,6,4
2016-02-07 05:00:00,1,11,20160207051,6,5
2016-02-07 06:00:00,1,15,20160207061,6,6
2016-02-07 07:00:00,1,16,20160207071,6,7
2016-02-07 08:00:00,1,13,20160207081,6,8
2016-02-07 09:00:00,1,20,20160207091,6,9
2016-02-07 10:00:00,1,20,20160207101,6,10
2016-02-07 11:00:00,1,20,20160207111,6,11
2016-02-07 12:00:00,1,22,20160207121,6,12
2016-02-07 13:00:00,1,30,20160207131,6,13
2016-02-07 14:00:00,1,24,20160207141,6,14
2016-02-07 15:00:00,1,27,20160207151,6,15
2016-02-07 16:00:00,1,25,20160207161,6,16
2016-02-07 17:00:00,1,21,20160207171,6,17
2016-02-07 18:00:00,1,31,20160207181,6,18
2016-02-07 19:00:00,1,32,20160207191,6,19
2016-02-07 20:00:00,1,30,20160207201,6,20
2016-02-07 21:00:00,1,28,20160207211,6,21
2016-02-07 22:00:00,1,29,20160207221,6,22
2016-02-07 23:00:00,1,28,20160207231,6,23
2016-02-08 00:00:00,1,28,20160208001,0,0
2016-02-08 01:00:00,1,26,20160208011,0,1
2016-02-08 02:00:00,1,25,20160208021,0,2
2016-02-08 03:00:00,1,18,20160208031,0,3
2016-02-08 04:00:00,1,19,20160208041,0,4
2016-02-08 05:00:00,1,14,20160208051,0,5
2016-02-08 06:00:00,1,12,20160208061,0,6
2016-02-08 07:00:00,1,13,20160208071,0,7
2016-02-08 08:00:00,1,21,20160208081,0,8
2016-02-08 09:00:00,1,24,20160208091,0,9
2016-02-08 10:00:00,1,36,20160208101,0,10
2016-02-08 11:00:00,1,39,20160208111,0,11
2016-02-08 12:00:00,1,40,20160208121,0,12
2016-02-08 13:00:00,1,34,20160208131,0,13
2016-02-08 14:00:00,1,35,20160208141,0,14
2016-02-08 15:00:00,1,37,20160208151,0,15
2016-02-08 16:00:00,1,33,20160208161,0,16
2016-02-08 17:00:00,1,34,20160208171,0,17
2016-02-08 18:00:00,1,36,20160208181,0,18
2016-02-08 19:00:00,1,41,20160208191,0,19
2016-02-08 20:00:00,1,40,20160208201,0,20
2016-02-08 21:00:00,1,38,20160208211,0,21
2016-02-08 22:00:00,1,38,20160208221,0,22
2016-02-08 23:00:00,1,40,20160208231,0,23
2016-02-09 00:00:00,1,36,20160209001,1,0
2016-02-09 01:00:00,1,45,20160209011,1,1
2016-02-09 02:00:00,1,33,20160209021,1,2
2016-02-09 03:00:00,1,27,20160209031,1,3
2016-02-09 04:00:00,1,22,20160209041,1,4
2016-02-09 05:00:00,1,19,20160209051,1,5
2016-02-09 06:00:00,1,23,20160209061,1,6
2016-02-09 07:00:00,1,19,20160209071,1,7
2016-02-09 08:00:00,1,23,20160209081,1,8
2016-02-09 09:00:00,1,30,20160209091,1,9
2016-02-09 10:00:00,1,44,20160209101,1,10
2016-02-09 11:00:00,1,39,20160209111,1,11
2016-02-09 12:00:00,1,41,20160209121,1,12
2016-02-09 13:00:00,1,37,20160209131,1,13
2016-02-09 14:00:00,1,39,20160209141,1,14
2016-02-09 15:00:00,1,40,20160209151,1,15
2016-02-09 16:00:00,1,34,20160209161,1,16
2016-02-09 17:00:00,1,34,20160209171,1,17
2016-02-09 18:00:00,1,36,20160209181,1,18
2016-02-09 19:00:00,1,41,20160209191,1,19
2016-02-09 20:00:00,1,37,20160209201,1,20
2016-02-09 21:00:00,1,32,20160209211,1,21
2016-02-09 22:00:00,1,37,20160209221,1,22
2016-02-09 23:00:00,1,34,20160209231,1,23
2016-02-10 00:00:00,1,36,20160210001,2,0
2016-02-10 01:00:00,1,35,20160210011,2,1
2016-02-10 02:00:00,1,30,20160210021,2,2
2016-02-10 03:00:00,1,27,20160210031,2,3
2016-02-10 04:00:00,1,21,20160210041,2,4
2016-02-10 05:00:00,1,14,20160210051,2,5
2016-02-10 06:00:00,1,16,20160210061,2,6
2016-02-10 07:00:00,1,21,20160210071,2,7
2016-02-10 08:00:00,1,20,20160210081,2,8
2016-02-10 09:00:00,1,24,20160210091,2,9
2016-02-10 10:00:00,1,24,20160210101,2,10
2016-02-10 11:00:00,1,45,20160210111,2,11
2016-02-10 12:00:00,1,41,20160210121,2,12
2016-02-10 13:00:00,1,38,20160210131,2,13
2016-02-10 14:00:00,1,35,20160210141,2,14
2016-02-10 15:00:00,1,36,20160210151,2,15
2016-02-10 16:00:00,1,36,20160210161,2,16
2016-02-10 17:00:00,1,34,20160210171,2,17
2016-02-10 18:00:00,1,30,20160210181,2,18
2016-02-10 19:00:00,1,40,20160210191,2,19
2016-02-10 20:00:00,1,42,20160210201,2,20
2016-02-10 21:00:00,1,38,20160210211,2,21
2016-02-10 22:00:00,1,36,20160210221,2,22
2016-02-10 23:00:00,1,39,20160210231,2,23
2016-02-11 00:00:00,1,32,20160211001,3,0
2016-02-11 01:00:00,1,34,20160211011,3,1
2016-02-11 02:00:00,1,27,20160211021,3,2
2016-02-11 03:00:00,1,25,20160211031,3,3
2016-02-11 04:00:00,1,22,20160211041,3,4
2016-02-11 05:00:00,1,23,20160211051,3,5
2016-02-11 06:00:00,1,25,20160211061,3,6
2016-02-11 07:00:00,1,23,20160211071,3,7
2016-02-11 08:00:00,1,21,20160211081,3,8
2016-02-11 09:00:00,1,28,20160211091,3,9
2016-02-11 10:00:00,1,32,20160211101,3,10
2016-02-11 11:00:00,1,34,20160211111,3,11
2016-02-11 12:00:00,1,37,20160211121,3,12
2016-02-11 13:00:00,1,32,20160211131,3,13
2016-02-11 14:00:00,1,31,20160211141,3,14
2016-02-11 15:00:00,1,36,20160211151,3,15
2016-02-11 16:00:00,1,36,20160211161,3,16
2016-02-11 17:00:00,1,33,20160211171,3,17
2016-02-11 18:00:00,1,35,20160211181,3,18
2016-02-11 19:00:00,1,39,20160211191,3,19
2016-02-11 20:00:00,1,41,20160211201,3,20
2016-02-11 21:00:00,1,42,20160211211,3,21
2016-02-11 22:00:00,1,43,20160211221,3,22
2016-02-11 23:00:00,1,37,20160211231,3,23
2016-02-12 00:00:00,1,33,20160212001,4,0
2016-02-12 01:00:00,1,36,20160212011,4,1
2016-02-12 02:00:00,1,28,20160212021,4,2
2016-02-12 03:00:00,1,20,20160212031,4,3
2016-02-12 04:00:00,1,24,20160212041,4,4
2016-02-12 05:00:00,1,21,20160212051,4,5
2016-02-12 06:00:00,1,16,20160212061,4,6
2016-02-12 07:00:00,1,20,20160212071,4,7
2016-02-12 08:00:00,1,26,20160212081,4,8
2016-02-12 09:00:00,1,29,20160212091,4,9
2016-02-12 10:00:00,1,34,20160212101,4,10
2016-02-12 11:00:00,1,36,20160212111,4,11
2016-02-12 12:00:00,1,34,20160212121,4,12
2016-02-12 13:00:00,1,31,20160212131,4,13
2016-02-12 14:00:00,1,36,20160212141,4,14
2016-02-12 15:00:00,1,33,20160212151,4,15
2016-02-12 16:00:00,1,36,20160212161,4,16
2016-02-12 17:00:00,1,33,20160212171,4,17
2016-02-12 18:00:00,1,34,20160212181,4,18
2016-02-12 19:00:00,1,33,20160212191,4,19
2016-02-12 20:00:00,1,34,20160212201,4,20
2016-02-12 21:00:00,1,35,20160212211,4,21
2016-02-12 22:00:00,1,33,20160212221,4,22
2016-02-12 23:00:00,1,27,20160212231,4,23
2016-02-13 00:00:00,1,29,20160213001,5,0
2016-02-13 01:00:00,1,26,20160213011,5,1
2016-02-13 02:00:00,1,23,20160213021,5,2
2016-02-13 03:00:00,1,18,20160213031,5,3
2016-02-13 04:00:00,1,18,20160213041,5,4
2016-02-13 05:00:00,1,16,20160213051,5,5
2016-02-13 06:00:00,1,14,20160213061,5,6
2016-02-13 07:00:00,1,17,20160213071,5,7
